,tweetid,tweet,target,clean_text
206,639910738748837888,Closed Sidewalk Defects request at 2100 Cesar Chavez http://t.co/iZgC4O2Ex5. Case closed. case completed. resolved: already inspected und...,0,closed sidewalk defects request at cesar chavez case closed case completed resolved already inspected und
207,596753359605878784,Gotham City Batmen??? https://t.co/XyJedmZO3W,0,gotham city batmen
208,596363671292518401,"The new Bagel Tradition'l location is now open! It's still on Maguire Street, juat a little furtherâ?¦ https://t.co/EWzFI0BFEP",0,the new bagel tradition location is now open it still on maguire street juat little further
209,607638415283253248,"Wind 3.0 mph SSE. Barometer 29.819 in, Falling. Temperature 83.1 Â°F. Rain today 0.00 in. Humidity 60%",0,wind mph sse barometer in falling temperature rain today in humidity
210,643981066701832192,Drinking an Ovila Dubbel Barrel Aged (2015) by @SierraNevada @ pearlÂ¤lee productionsâ?¢ â?? http://t.co/ioAYoSaryE,0,drinking an ovila dubbel barrel aged by pearllee productions
211,639910718716948480,Drinking a Space Ghost IPA by @equinoxbrewing at @equinoxbeer â?? http://t.co/GMauj6KIqF,0,drinking space ghost ipa by at
212,607638458593517568,@katierowe01 here goes nothin #diemotherfuckers http://t.co/Utlt8vJh2C,0,here goes nothin diemotherfuckers
213,628411483924393984,"#itwaswritten , visualized something similar a while back #dtthegreat #reality #reallife @ Californiaâ?¦ https://t.co/zW7goFuO5N",0,itwaswritten visualized something similar while back dtthegreat reality reallife california
214,588064395164573696,@HaayleyKyle hahahaha sorry I'm bored :-(,0,hahahaha sorry bored
215,587035483521204225,Perfect day for a soccer game...if only there was a patio here. Go @MNUnitedFC! http://t.co/OnXnzjB8A9,0,perfect day for soccer game if only there was patio here go
216,648570162166284288,http://t.co/4YA6fqthx5  te esperamos el 4/10 en The Miami Flea  junto a weare.flam bÃºscanos ! #ponchos #ruanasâ?¦ https://t.co/bU3H6LtFG2,0,te esperamos el en the miami flea junto weare flam bscanos ponchos ruanas
217,621941879345582080,http://t.co/6gbdAZJT1D,0,
218,588064388982136832,@BeaMiller coulda been me but u aint hittin me with that followback,0,coulda been me but aint hittin me with that followback
219,613551207731363844,"Black | June 23, 2015 @ Seed Gallery https://t.co/rxGpsxytL9",0,black june seed gallery
220,648570122538323968,"Love is love. Love keeps no record of wrongs. It just doesn't, ever. @ Oxford House https://t.co/ARfzW5Nw6M",0,love is love love keeps no record of wrongs it just does not ever oxford house
221,633336737230684160,Construction progressing on 67 affordable rentals on Oxford Street in Chinatown! #BostonRE #AffordableHousing http://t.co/XEP30UZZ8Y,0,construction progressing on affordable rentals on oxford street in chinatown bostonre affordablehousing
222,643981028789321728,#TapasEBeijos #FF @ximenmalhador @Charlesfricks @ADMwjrs @patrick021299 @AlexandreCalm @Branca13 @jmsouza27â?¦ http://t.co/2mr0nzmDvG,0,tapasebeijos ff
223,648570132961316864,ð???ð???ð???ð???ð??? @ Design Suites At Castle Beach https://t.co/uY6kLNu82d,0,design suites at castle beach
224,607638443527536640,yup,0,yup
225,630790736347164672,"At 1:30 PM, 2 NW Estero [Lee Co, FL] BROADCAST MEDIA reports FLOOD #TBW http://t.co/EbbQgNWe1u",0,at pm nw estero lee co fl broadcast media reports flood tbw
226,630790736582017024,"At 2:22 PM, 5 SSW Tampa [Hillsborough Co, FL] TRAINED SPOTTER reports FLOOD #TBW http://t.co/OIn06R7FWG",0,at pm ssw tampa hillsborough co fl trained spotter reports flood tbw
227,614863241647419397,"Across the yard. [Cam 1] on Saturday, June 27, 2015 @ 2:29:46 PM  #CarolinaWx #ClaytonNC_Wx  http://t.co/6DmPQdKI7u",0,across the yard cam on saturday june pm carolinawx claytonnc wx
228,613551227297624064,@amandaseales forgiveness doesnâ??t mean Iâ??m cool with you. It just means Iâ??m not gonna burden myself with hostility.,0,forgiveness doesn mean cool with you it just means not gonna burden myself with hostility
229,589511710538653697,Ø§Ø³Ø§Ø§Ø§Ù?Ù?Ù?Ù? ØªØ§Ø¦Ø¨ Ù?Ù?Ù? Ø§Ù?Ø±Ù?Ø§,0,
230,617933944449667072,@DawsonZerr I miss you already,0,miss you already
231,614863201939943425,"Have returned once again.. (@ John F. Kennedy International Airport (JFK) in New York, NY) https://t.co/0Eikx3t8KT",0,have returned once again john kennedy international airport jfk in new york ny
232,613551228203761664,Ð¤ÐµÑ?Ð°Ð¿Ð¾Ð½Ñ?Ð¾Ð² Ð¼Ð¾Ð½Ð°Ñ?Ñ?Ñ?Ñ?Ñ? http://t.co/88brf02LJe,0,
233,614863208243965952,@ItsMATTYboyy21 3 months for 99 cents tho.. Thats the power move,0,months for cents tho thats the power move
234,628411550773063680,@B_Shiv1 at work man,0,at work man
235,617934038234365953,"@Paco_Villa_ @Javier_Sahagun @TD_Deportes SÃ­, porque se requiere mucho tiempo para todos los subcampeonatos.",0,porque se requiere mucho tiempo para todos los subcampeonatos
236,637689019925704704,"I'm at John F. Kennedy International Airport (JFK) in Queens, NY, NY https://t.co/z8ILyqc30o",0,at john kennedy international airport jfk in queens ny ny
237,611434939548962816,"ASSIST - CITIZEN OR AGENCY at WB I84 FWY EO / MULTNOMAH FALLS, MULTNOMAH COUNTY, OR [Multnomah County Sheriff #PM15000025150] 23:48 #pdx911",0,assist citizen or agency at wb fwy eo multnomah falls multnomah county or multnomah county sheriff pm pdx
238,611434933240774656,Feel bad because a girl has to wake up an hour earlier before the guy just to get ready,0,feel bad because girl has to wake up an hour earlier before the guy just to get ready
239,613551210000461824,@EpideMets Scoring runs would help #Mets,0,scoring runs would help mets
240,630790740306608128,"At 12:05 PM, 5 SSW Lutz [Hillsborough Co, FL] LAW ENFORCEMENT reports FLOOD #TBW http://t.co/zyl9H6WNLe",0,at pm ssw lutz hillsborough co fl law enforcement reports flood tbw
241,617933979497316352,sc : raamos.14 get at it rq ð???ð???,0,sc raamos get at it rq
242,617933933062156288,@WhatAboutTob Remember also Reggie Jackson was on a new team with a new coach and players turnovers were expected RT,0,remember also reggie jackson was on new team with new coach and players turnovers were expected rt
243,621941927081078784,"Natchez Park Ln, Humble, TX 77346, $169,524 4 beds, 2 baths http://t.co/ndSaN6eSX2",0,natchez park ln humble tx beds baths
244,633336706536730626,Found this little guy hanging out on one of my Dad's plants. Been a long time since I've seen any soâ?¦ https://t.co/rvMsMUTjyo,0,found this little guy hanging out on one of my dad plants been long time since ve seen any so
245,643981017657700352,Blockbuster and booling?,0,blockbuster and booling
246,607638459986145280,I pretty much travel across the country to New York to have a staycation with these two goofballs. @â?¦ https://t.co/eS3q4gVTka,0,pretty much travel across the country to new york to have staycation with these two goofballs
247,587035478156845056,@SM0KINWILK @sammywilk who got the tixð???,0,who got the tix
248,639910713176231936,"Finally got in my #deadlifts for the week! Here's 260x6 from a deficit, followed by 3x3 at 275 fromâ?¦ https://t.co/kiEogXcePe",0,finally got in my deadlifts for the week here from deficit followed by at from
249,596363691487928320,@aaubreeee #jealousaf ð??­ð??­,0,jealousaf
250,614863215424573441,"Not exactly beach weather. @ Ocean City, NJ - Boardwalk https://t.co/rLUct9QmAw",0,not exactly beach weather ocean city nj boardwalk
251,633336729437667329,@emunn I think you're missing some Allen wenches,0,think you re missing some allen wenches
252,591328246181941248,I would rather be the better person and lose.,0,would rather be the better person and lose
253,596753379105308672,Hello NY @ The High Line https://t.co/3epW0u01b7,0,hello ny the high line
254,611434953574862848,Mc Donald's run anyone ? Breakfast starts at 4!!,0,mc donald run anyone breakfast starts at
255,617934000837955584,Ugh,0,ugh
256,621941930432200705,"Report: Detroit Tigers will call up shortstop Dixon Machado, place Marc Krauss on paternity leave: Newly acquiredâ?¦ http://t.co/o4OehH9m71",0,report detroit tigers will call up shortstop dixon machado place marc krauss on paternity leave newly acquired
257,617933924837097473,Can you follow back? â?¤ï¸? @WesWestCuhh,0,can you follow back
258,611434913628332032,@LeoMessi_Champ @eIoquently @brownblaze #Amen,0,amen
259,611434895085322240,Fried chicken curry #emptyplatemovement @ Hakata Ramen Shinsengumi Little Tokyo https://t.co/j9cvUHhgev,0,fried chicken curry emptyplatemovement hakata ramen shinsengumi little tokyo
260,633336752418201600,"Just like the US turnpike service centers! (@ ONroute Mallorytown North in Mallorytown, ON) https://t.co/IuAtm7LpGS",0,just like the us turnpike service centers onroute mallorytown north in mallorytown on
261,591328246349697025,This whole situation makes me sick to my stomach,0,this whole situation makes me sick to my stomach
262,611434937397317633,i honestly expected more from #OITNBSeason3 tbh.,0,honestly expected more from oitnbseason tbh
263,633336694364864512,South Pasadena High School what up!!!  #southpasadenahighschool #southpasadenahigh #backtoschoolâ?¦ https://t.co/uDxjzHOp4n,0,south pasadena high school what up southpasadenahighschool southpasadenahigh backtoschool
264,648570141953822720,"MED - MEDICAL at 11600 BLOCK OF NE AINSWORTH CIR, PORTLAND, OR [Portland Fire #RP15000068547] 10:43 #pdx911",0,med medical at block of ne ainsworth cir portland or portland fire rp pdx
265,588064393243578369,Prom post one more time...because you know what they say. @ Senior Prom https://t.co/y36Py0AmIi,0,prom post one more time because you know what they say senior prom
266,643981038675300353,I'm not making conversation with you because I don't want to,0,not making conversation with you because do not want to
267,617934032932745216,My stomach is killing me rn ð??£,0,my stomach is killing me rn
268,614863212148822017,Try http://t.co/wF4DX9DoTo Pepperoni Ã¢Â?Â? Mushrooms Ã¢Â?Â? Onions Ã¢Â?Â? Cheddar Cheese Ã¢Â?Â? Broccoli Ã¢Â?Â? Traditional #Cheese #menu,0,try pepperoni mushrooms onions cheddar cheese broccoli traditional cheese menu
269,660175149266784256,"I'm at North Bangor, ME in Bangor, ME https://t.co/QX16veYqwR",0,at north bangor me in bangor me
270,648570135372894208,"UNWANTED PERSON at 5200 BLOCK OF SE WOODSTOCK BLVD, PORTLAND, OR [Portland Police #PP15000336349] 11:34 #pdx911",0,unwanted person at block of se woodstock blvd portland or portland police pp pdx
271,630790736582029312,"At 3:10 PM, 1 W Tampa [Hillsborough Co, FL] TRAINED SPOTTER reports FLOOD #TBW http://t.co/wLYxRi7lJz",0,at pm tampa hillsborough co fl trained spotter reports flood tbw
272,614863214493372416,@IsmailBuka @Q8i_Outsider Ù?Ù? Ø±Ù?Ø¶ Ø§Ù?Ø¨Ø®Ø§Ø±Ù? ???,0,
273,591328239286489090,I'm so hungry ð??¢,0,so hungry
274,648570134190100480,ð???ð??ºð??¸ @ Clarkstown High School South https://t.co/x9xfDY1n2B,0,clarkstown high school south
275,648570177995472897,@jeremyfreese sounds about right,0,sounds about right
276,614863211666493440,"I'm at Opa in Chattanooga, TN w/ @naomiboothe https://t.co/Fib1JBBqts",0,at opa in chattanooga tn
277,643981017167097856,Just posted a photo @ Hillsborough Ave https://t.co/Z9XepS96pb,0,just posted photo hillsborough ave
278,591328237197733888,Hide it from me all you want but I WILL find out https://t.co/MUGFX01pnA,0,hide it from me all you want but will find out
279,596363700535169024,We can watch Planet Earth and brainstorm tattoos. #np,0,we can watch planet earth and brainstorm tattoos np
280,617934043305263104,It's worth noting that I feel stiffer after 10 hours of drawing comics today than I did after running 20 miles yesterday.,0,it worth noting that feel stiffer after hours of drawing comics today than did after running miles yesterday
281,589511708990922753,Drinking a Samuel Adams Summer Ale by @SamuelAdamsBeer at @greatwolflodge â?? http://t.co/tWBfy7ucKy #photo,0,drinking samuel adams summer ale by at photo
282,611434823211614208,Mom took my fuckin phoneð??¡,0,mom took my fuckin phone
283,587035486167945217,I'm more of a cognac drinker,0,more of cognac drinker
284,648570171007877120,Monday ð??? @ Stevenson University-Owings Mills https://t.co/ZVjFYbHtf8,0,monday stevenson university owings mills
285,639910695119683584,McKinney's Hugs CafÃ© Opens With Special Mission: Hugs Cafe will open next month in historic downtown McKinney andâ?¦ http://t.co/DLeLARxlXx,0,mckinney hugs caf opens with special mission hugs cafe will open next month in historic downtown mckinney and
286,596363693832720384,å??å??å??å¸?äº?ä¸?å¼ ç?§ç?? @ Place Jacques-Cartier https://t.co/JaxI3WcU5E,0,place jacques cartier
287,611434831533223937,Im really going to have to think this thru.,0,im really going to have to think this thru
288,648570171964047360,Faith is a mystery,0,faith is mystery
289,617933933234163712,@Juliiadawnn they look the same...,0,they look the same
290,589511708185645056,"Ok, guess I was wrong, bench seat back chairs have only 20% more leg room, but the seat back takes up much oh... https://t.co/kjqm1rg9j1",0,ok guess was wrong bench seat back chairs have only more leg room but the seat back takes up much oh
291,637689016985518080,"I'm at K&G - @kgfashion in Houston, TX https://t.co/ndlVfibvSS",0,at in houston tx
292,614863210097868800,@PopeQuanPaul @ZM_Andretti bet,0,bet
293,637689031644606464,Just posted a photo @ St Rose Philippine Duchesne School https://t.co/L6d5yeFbyd,0,just posted photo st rose philippine duchesne school
294,614863214774501376,Drinking a Weizen by @weepingradish @ Fish Heads Bar & Grill â?? http://t.co/aH9VuepLQC #photo,0,drinking weizen by fish heads bar grill photo
