,statename,stateabbr,statefip,tweetidg,tweet,sentcat_l,groupref_l,food_l,exclude_l,notes,nonfoodlocation,ambiguous,nstatedenominator,county,zipcode,tract2010,happy,username,timestamp,timezone,followers,latitude,longitude,negative,racecat,raceterm,raceterm2,raceterm3,raceterm4,raceterm5,sentrace,race,blackcat,middlecat,hispcat,asiancat,sentblack,sentmiddle,senthisp,sentasian,middlecat1,hispcat1,sentmiddle1,senthisp1,coder,AR,sentcat3,happy_manual,sad_manual,tract2010s,nstate,text,target
60,Alabama,AL,01,589314476773679104g,I hate I had to have a baby by a Fuck nigga that's my only regret... myass,-1,0.0,0,0.0,,0.0,0.0,893865,1101,36105.0,1101002300.0,0,cucok,2015-04-18 00:28:15.103,null,,32.328158,-86.333007,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,01101002300,93.0,hate had to have baby by fuck nigga that my only regret myass,0
61,Alabama,AL,01,588904646531506176g,This nigga so funny man https://t.co/XXih5rsFOj,1,0.0,0,0.0,,0.0,0.0,893865,1077,35630.0,1077010800.0,1,(filthy god bastard),2015-04-16 21:19:44.076,Alaska,,34.81138,-87.638599,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,1.0,1.0,0.0,01077010800,93.0,this nigga so funny man,1
62,Alabama,AL,01,591942293634084864g,"Example: Last night there was this shorty at work that said she only dates light skin guys, but later that day she was talking to a darky",-1,0.0,0,0.0,,0.0,0.0,893865,1101,36116.0,1101003200.0,1,L.Fox,2015-04-25 06:30:15.432,Central Time (US & Canada),,32.304239,-86.258406,1.0,Black,darky,,,,,1.0,1,1.0,,,,1.0,,,,,,,,lynn,,-1.0,0.0,1.0,01101003200,93.0,example last night there was this shorty at work that said she only dates light skin guys but later that day she was talking to darky,0
63,Alabama,AL,01,591843844511043584g,NIGGA I JUST WANT THE MONEY!...MONEY BRING THE POWER,1,0.0,0,0.0,,0.0,0.0,893865,1097,36617.0,1097000800.0,0,Mitch Dorsey,2015-04-24 23:59:03.284,Eastern Time (US & Canada),,30.711727,-88.092549,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,01097000800,93.0,nigga just want the money money bring the power,1
64,Alabama,AL,01,678802820468973568g,We kinda like frozen  @ Poarch Creek Indian Reservation https://t.co/BKeEzXWRcv,0,,0,,,,,893865,1053,36502.0,1053970400.0,0,F E R N A N D O,2015-12-20 22:02:59.535,Central Time (US & Canada),648.0,31.096091,-87.55302919,0.0,,indian,,,,,0.0,1,,,,,,,,,,,,,shrikha,,0.0,0.0,0.0,01053970400,93.0,we kinda like frozen poarch creek indian reservation,0
65,Alabama,AL,01,589452875820093440g,"In the dream I tried to take a snap of me and her so I could show niggas and when I tried, it said ""they gone take yo phone""",0,0.0,0,0.0,,0.0,0.0,893865,1089,35810.0,1089000202.0,0,Paola,2015-04-18 09:38:11.981,Eastern Time (US & Canada),,34.784207,-86.561962,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,01089000202,93.0,in the dream tried to take snap of me and her so could show niggas and when tried it said they gone take yo phone,0
66,Alabama,AL,01,710644656846086145g,"Love, Truth, and Honor #sigmanu #squad #LTH @ The Hangout https://t.co/rjGZBTTHai",1,,0,,,,,893865,1003,36542.0,1003011406.0,1,Suzanne Young,2016-03-17 19:51:04.153,Central Time (US & Canada),1053.0,30.24827,-87.6892,0.0,Asian,thai,,,,,1.0,1,,,,1.0,,,,1.0,,,,,shrikha,,1.0,1.0,0.0,01003011406,93.0,love truth and honor sigmanu squad lth the hangout,1
67,Alabama,AL,01,592551204967821312g,@Malandro23 Fuck that let's just go overseas and get us a foreign. I heard they love niggas over there,0,0.0,0,0.0,,0.0,1.0,893865,1019,35960.0,1019955900.0,1,Marion,2015-04-26 22:49:51.356,Eastern Time (US & Canada),,34.150399,-85.679096,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,lynn,,0.0,0.0,0.0,01019955900,93.0,fuck that let just go overseas and get us foreign heard they love niggas over there,0
68,Alabama,AL,01,589981053378551809g,For niggas that don't really do shit I swear y'all be doin' the most,-1,0.0,0,0.0,,0.0,0.0,893865,1117,35124.0,1117030315.0,0,paige,2015-04-19 20:36:59.397,Arizona,,33.329394,-86.794535,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,01117030315,93.0,for niggas that do not really do shit swear all be doin the most,0
69,Alabama,AL,01,672621867975450624g,My testimony; Be it known among the nations: The evil American Chaldeans and their niggar are fucking DEAD! ARE DEAD! AND GONNA BE DEAD!,-1,1.0,0,,,,,893865,1071,35771.0,1071951100.0,0,Roger esquivel,2015-12-03 20:42:04.918,Central Time (US & Canada),19.0,34.58877361,-85.99444597,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,-1.0,0.0,1.0,01071951100,93.0,my testimony be it known among the nations the evil american chaldeans and their niggar are fucking dead are dead and gonna be dead,0
70,Alabama,AL,01,688515586972872704g,"Supper with the girls. Destiny, Heather, Diana & Cheryl. (@ Osaka Japanese Restaurant) https://t.co/mNLA97lvTy https://t.co/sDhlXZCJii",0,,0,,,,,893865,1097,36608.0,1097003204.0,0,HCA,2016-01-16 17:18:03.022,Central Time (US & Canada),2422.0,30.6756139,-88.14208746,0.0,Asian,japanese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,01097003204,93.0,supper with the girls destiny heather diana cheryl osaka japanese restaurant,0
71,Alabama,AL,01,592906982106992642g,@OGDii nigga it rang for 30 secs. Yea I meant to call you,0,0.0,0,0.0,,0.0,0.0,893865,1073,35254.0,1073003001.0,0,lisa e,2015-04-27 22:23:35.046,Arizona,,33.513624,-86.85532,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,0.0,0.0,0.0,01073003001,93.0,nigga it rang for secs yea meant to call you,0
72,Alabama,AL,01,590877284376117248g,I'll put a hit on that nigga head play geek,-1,0.0,0,0.0,,0.0,0.0,893865,1073,35214.0,1073012402.0,0,TMJ-GRN Nursing Jobs,2015-04-22 07:58:17.550,null,,33.569904,-86.900275,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,01073012402,93.0,ll put hit on that nigga head play geek,0
73,Alabama,AL,01,707370827608526848g,"This #CustomerService #job might be a great fit for you: Arabic Interpreters - https://t.co/Fv464weQky #interpreter #Montgomery, AL #Hiring",0,,0,,,,,893865,1101,36104.0,1101001500.0,0,Lori Wolter Hudson,2016-03-08 18:02:02.456,Alaska,269.0,32.3668052,-86.2999689,0.0,Middle Eastern,arabic,arab,,,,0.0,1,,1.0,,,,0.0,,,1.0,,0.0,,shrikha,,0.0,0.0,0.0,01101001500,93.0,this customerservice job might be great fit for you arabic interpreters interpreter montgomery al hiring,0
74,Alabama,AL,01,701494656459079681g,"This #Automotive #job might be a great fit for you: Bilingual Korean Entry Level Production Control - https://t.co/d2dE9qsosN #Cusseta, AL",0,,0,,,,,893865,1017,36852.0,1017954300.0,0,INSTINCT RADIO,2016-02-21 12:52:14.164,Quito,160.0,32.7314935,-85.293362,0.0,Asian,korean,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,01017954300,93.0,this automotive job might be great fit for you bilingual korean entry level production control cusseta al,0
75,Alabama,AL,01,717781562327085056g,"#CustomerService #Job in #Montgomery, AL: Korean Interpreters at LanguageLine Solutions https://t.co/mSoLUOdgPo #interpreter #bilingual",0,,0,,,,,893865,1101,36104.0,1101001500.0,0,TMJ-LAS Jobs,2016-04-06 12:30:35.334,Alaska,270.0,32.3668052,-86.2999689,0.0,Asian,korean,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,01101001500,93.0,customerservice job in montgomery al korean interpreters at languageline solutions interpreter bilingual,0
76,Alabama,AL,01,587834136867577858g,@Jamarcus2020 mane these black girls don't know what they want outta a nigga lol,-1,1.0,0,0.0,,0.0,0.0,893865,1077,35633.0,1077011102.0,1,AC,2015-04-13 22:25:54.571,Central Time (US & Canada),,34.85244,-87.690093,0.0,Black,black girls,nigga,black girl,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,-1.0,0.0,1.0,01077011102,93.0,mane these black girls do not know what they want outta nigga lol,0
77,Alabama,AL,01,680185867055554564g,niggaz flex so hard but can't even buy you shit too eat #Frthough  .. can't even do that,-1,,0,,,,,893865,1101,36117.0,1101005402.0,0,Madison Embrey,2015-12-24 17:38:42.925,Eastern Time (US & Canada),6014.0,32.398276,-86.1985652,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,-1.0,0.0,1.0,01101005402,93.0,niggaz flex so hard but can not even buy you shit too eat frthough can not even do that,0
78,Alabama,AL,01,695788552341299205g,Spiderman Roll! @yummthaisushi #downtownflorenceal @ YUMM Thai Sushi and Beyond https://t.co/r6i3mawQSA,0,,1,,,,,893865,1077,35630.0,1077010100.0,0,Dirty DiaNNa,2016-02-05 18:58:13.136,null,137.0,34.80082641,-87.6764779,0.0,Asian,thai,thais,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,01077010100,93.0,spiderman roll downtownflorenceal yumm thai sushi and beyond,0
79,Alabama,AL,01,593286372557004800g,Don't talk to no niggas here   #USA19,-1,0.0,0,0.0,,0.0,0.0,893865,1097,36608.0,1097003605.0,0,nimrod,2015-04-28 23:31:08.704,null,,30.693132,-88.18688,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,01097003605,93.0,don talk to no niggas here usa,0
80,Alabama,AL,01,684056105832419329g,"Tibetan Interpreter - LanguageLine Solutions: (#Montgomery, AL) https://t.co/fLEHGGVlEL #CustomerService #interpreter #bilingual #Job #Jobs",0,,0,,,,,893865,1101,36104.0,1101001500.0,0,Papiusa,2016-01-04 09:57:39.781,Eastern Time (US & Canada),289.0,32.3668052,-86.2999689,0.0,Asian,tibetan,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,01101001500,93.0,tibetan interpreter languageline solutions montgomery al customerservice interpreter bilingual job jobs,0
81,Alabama,AL,01,589838117923782656g,Gas What I Smoke Nigga ..,0,0.0,0,0.0,,0.0,0.0,893865,1121,35160.0,1121010301.0,0,Carly Sherman,2015-04-19 11:09:00.761,Pacific Time (US & Canada),,33.456908,-86.105683,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,01121010301,93.0,gas what smoke nigga,0
82,Alabama,AL,01,592552268160872448g,If you a op you a fuck nigga .,-1,0.0,0,0.0,,0.0,0.0,893865,1125,35405.0,1125012303.0,0,alicyaanewmann.,2015-04-26 22:54:04.685,null,,33.174446,-87.497179,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,01125012303,93.0,if you op you fuck nigga,0
83,Alabama,AL,01,712945083633569792g,Niggas dropping like flies like god choosing niggas,-1,,0,,,,,893865,1097,36695.0,1097006405.0,0,Todd V. Banks,2016-03-24 04:12:08.722,Pacific Time (US & Canada),622.0,30.686297,-88.214847,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,-1.0,0.0,1.0,01097006405,93.0,niggas dropping like flies like god choosing niggas,0
84,Alabama,AL,01,590622801335312385g,"Me & him was beefin so bad lastnight , LOL . He was all type of btchss & hoes & fuc niggas sht was so funny man, well it is now.",-1,0.0,0,0.0,,0.0,0.0,893865,1101,36116.0,1101003200.0,0,Coach Has,2015-04-21 15:07:04.169,Central Time (US & Canada),,32.324387,-86.271586,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,01101003200,93.0,me him was beefin so bad lastnight lol he was all type of btchss hoes fuc niggas sht was so funny man well it is now,0
85,Alabama,AL,01,589070000855457792g,"You know we be tearing it up, breaking stuff that ghetto love.",1,0.0,0,0.0,,0.0,0.0,893865,1097,36606.0,1097002501.0,1,kylizzzle,2015-04-17 08:16:47.537,Eastern Time (US & Canada),,30.683988,-88.087191,1.0,Black,ghetto,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,1.0,1.0,0.0,01097002501,93.0,you know we be tearing it up breaking stuff that ghetto love,1
86,Alabama,AL,01,588286232393842688g,So sick of writing essays a nigga just burned out,-1,0.0,0,0.0,,0.0,0.0,893865,1097,36608.0,1097003605.0,0,SONIC Jobs,2015-04-15 04:22:22.692,Central Time (US & Canada),,30.694344,-88.185408,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,01097003605,93.0,so sick of writing essays nigga just burned out,0
87,Alabama,AL,01,682738924272238592g,Happy New Year from the Martins... #sushi #ichiban #HappyNewYear @ Ichiban Japanese Restaurant https://t.co/3rrtvpgWco,1,,0,,,,,893865,1033,35660.0,1033020300.0,1,Protection 1 Careers,2015-12-31 18:43:39.047,null,414.0,34.74854037,-87.70021873,0.0,Asian,japanese,,,,,1.0,1,,,,1.0,,,,1.0,,,,,shrikha,,1.0,1.0,0.0,01033020300,93.0,happy new year from the martins sushi ichiban happynewyear ichiban japanese restaurant,1
88,Alabama,AL,01,588497671998070786g,"@Chaucerjr I ain't saying she a gold digger, but she ain't messing with no broke nigga.",-1,0.0,0,0.0,,0.0,0.0,893865,1089,35896.0,1089010622.0,0,Jarod,2015-04-15 18:22:33.679,Quito,,34.75319,-86.650827,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,01089010622,93.0,ain saying she gold digger but she ain messing with no broke nigga,0
89,Alabama,AL,01,714847933179494400g,Coach Chris and Miranda showing the class how it's done. #MuayThai #kickboxing #SpartanFitness1Ãâ¦ https://t.co/dC5QdxbuXL,0,,0,,,,,893865,1073,35209.0,1073010705.0,0,RH Legal Jobs,2016-03-29 10:13:23.549,Mountain Time (US & Canada),623.0,33.46317112,-86.82024696,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,01073010705,93.0,coach chris and miranda showing the class how it done muaythai kickboxing spartanfitness,0
90,Alabama,AL,01,587990245322403840g,Nigga took flight  https://t.co/DJf74kNp64,0,0.0,0,0.0,,0.0,0.0,893865,1073,35215.0,1073005905.0,0,BRCC Enactus,2015-04-14 08:46:13.796,Mountain Time (US & Canada),,33.599628,-86.697911,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,01073005905,93.0,nigga took flight,0
91,Alabama,AL,01,716265641943154688g,#ChefBoyardNegro @ it again #candyapples  #cirocgreenapple??Ãâ¦ https://t.co/7PJBa0QGqP,0,,1,,,,,893865,1073,35215.0,1073011803.0,0,roboticaldad,2016-04-02 08:06:51.760,America/Chicago,87.0,33.63220747,-86.69513258,1.0,Black,negro,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,0.0,0.0,0.0,01073011803,93.0,chefboyardnegro it again candyapples cirocgreenapple,0
92,Alabama,AL,01,588512530584231936g,Don't want any niggas just want one person I can talk to and give my time can't even get that.,-1,0.0,0,0.0,,0.0,0.0,893865,1073,35210.0,1073005600.0,0,Sam Petker,2015-04-15 19:21:36.301,Central Time (US & Canada),,33.528813,-86.712414,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,01073005600,93.0,don want any niggas just want one person can talk to and give my time can not even get that,0
93,Arizona,AZ,04,721029918125985792g,"We're #hiring! Click to apply: Laotian Interpreters - https://t.co/sdQejy7SrE #Job #interpreter #bilingual #Tucson, AZ #Jobs",0,,0,,,,,1364823,4019,85716.0,4019001900.0,0,Admiral McNasty,2016-04-15 11:38:23.677,Eastern Time (US & Canada),582.0,32.2217429,-110.926479,0.0,Asian,laotian,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,04019001900,120.0,we re hiring click to apply laotian interpreters job interpreter bilingual tucson az jobs,0
94,Arizona,AZ,04,679311741638074369g,Third time I've been inside one of these unique dwellings. I would like to have one. #navajolife https://t.co/2QPwE7y8mQ,1,,0,,,,,1364823,4017,86033.0,4017942500.0,0,Brent Anderson,2015-12-22 07:45:15.553,Mountain Time (US & Canada),323.0,36.70752894,-110.25385471,0.0,Native American,navajo,,,,,0.0,1,,,,,,,,,,,,,shrikha,,1.0,1.0,0.0,04017942500,120.0,third time ve been inside one of these unique dwellings would like to have one navajolife,1
95,Arizona,AZ,04,696427287701377024g,"Riding low in a Maybach, spraying at chu like a Arab  Maybach x Future",-1,1.0,0,,,,,1364823,4013,85225.0,4013522903.0,0,Salinas Weather,2016-02-07 13:16:19.362,Pacific Time (US & Canada),155.0,33.3113866,-111.8374387,0.0,Middle Eastern,arab,,,,,0.0,1,,1.0,,,,0.0,,,1.0,,0.0,,shrikha,,-1.0,0.0,1.0,04013522903,120.0,riding low in maybach spraying at chu like arab maybach future,0
96,Arizona,AZ,04,591711211005181952g,All day nigga,0,0.0,0,0.0,,0.0,0.0,1364823,4013,85382.0,4013615600.0,1,.,2015-04-24 15:12:00.986,null,,33.653154,-112.239365,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,lynn,,0.0,0.0,0.0,04013615600,120.0,all day nigga,0
97,Arizona,AZ,04,589849410818813952g,"Ate some bomb Thai food for the first time last night, woke up with an allergic reaction. Aha",0,0.0,1,0.0,,0.0,0.0,1364823,4005,86011.0,4005001000.0,0,CURRY POWDER,2015-04-19 11:53:53.186,null,,35.184467,-111.654566,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,ryan,,0.0,0.0,0.0,04005001000,120.0,ate some bomb thai food for the first time last night woke up with an allergic reaction aha,0
98,Arizona,AZ,04,591959477059883008g,LIKE IF YOURE GOING TO CHANGE THE SCHEDULE AT LEAST TELL A NIGGA,-1,0.0,0,0.0,,0.0,0.0,1364823,4013,85282.0,4013319403.0,0,Daimnte,2015-04-25 07:38:32.210,Central Time (US & Canada),,33.397664,-111.909036,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,04013319403,120.0,like if youre going to change the schedule at least tell nigga,0
99,Arizona,AZ,04,723170944739463168g,@macinlinux -THEN- I was ousted by 2 executives. My reporting #VP was this guy (an #Indian @Intel veteran) https://t.co/J0DgJNfKcK,-2,,0,,,,,1364823,4013,85282.0,4013319706.0,0,KENT FASHION WEEK,2016-04-21 09:26:04.347,Arizona,831.0,33.38169744,-111.95953018,0.0,,indian,,,,,0.0,1,,,,,,,,,,,,,shrikha,,-1.0,0.0,1.0,04013319706,120.0,then was ousted by executives my reporting vp was this guy an indian veteran,0
100,Arizona,AZ,04,676953072401317888g,#PhoenixLostFound Lost Black Cat (40th St & Campbell Ave): Missing since 12/13 large black male cat answers to the https://t.co/pDqpbvdSyh,0,,0,,,,,1364823,4013,85004.0,4013114100.0,0,Sarah Ross,2015-12-15 19:32:44.781,Mountain Time (US & Canada),11.0,33.4462674,-112.07372189,0.0,Black,black male,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,0.0,0.0,0.0,04013114100,120.0,phoenixlostfound lost black cat th st campbell ave missing since large black male cat answers to the,0
101,Arizona,AZ,04,590745543212675073g,"@BXZUS: tired of school, but a nigga got goals",-1,0.0,0,0.0,,0.0,0.0,1364823,4005,86011.0,4005001000.0,0,#LongLiveFuad,2015-04-21 23:14:48.058,Pacific Time (US & Canada),,35.186529,-111.656721,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,04005001000,120.0,tired of school but nigga got goals,0
102,Arizona,AZ,04,593327046916382720g,Same RT @black_taco_: Because I'm broke nigga I'm broke  https://t.co/cvxbHuaaL8,-1,0.0,0,0.0,,0.0,0.0,1364823,4013,85015.0,4013108902.0,0,Soliant Pharmacy,2015-04-29 02:12:46.361,Mountain Time (US & Canada),,33.509006,-112.093958,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,04013108902,120.0,same rt because broke nigga broke,0
103,Arizona,AZ,04,705447256883761152g,"#CustomerService #Job in #Tucson, AZ: Laotian Interpreters at LanguageLine Solutions https://t.co/mNQBousqth #interpreter #bilingual #Jobs",0,,0,,,,,1364823,4019,85716.0,4019001900.0,0,TMJ-STL Mgmt. Jobs,2016-03-03 10:38:27.504,Eastern Time (US & Canada),300.0,32.2217429,-110.926479,0.0,Asian,laotian,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,04019001900,120.0,customerservice job in tucson az laotian interpreters at languageline solutions interpreter bilingual jobs,0
104,Arizona,AZ,04,714236684779581440g,"went to Sedona & bought tshirts from Walgreens, ate Mexican food, parkored in the parking lotÃâ¦ https://t.co/FlEsm48Fgb",0,,0,,,,,1364823,4005,86336.0,4005001600.0,0,Maison Blanche Decor,2016-03-27 17:44:30.811,Central Time (US & Canada),621.0,34.86984733,-111.76046904,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,0.0,0.0,0.0,04005001600,120.0,went to sedona bought tshirts from walgreens ate mexican food parkored in the parking lot,0
105,Arizona,AZ,04,587717767819689984g,Move nigga,0,0.0,0,0.0,,0.0,0.0,1364823,4019,85706.0,4019004122.0,0,Matt Wiegand,2015-04-13 14:43:30.002,null,,32.143326,-110.945708,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,04019004122,120.0,move nigga,0
106,Arizona,AZ,04,592385529242517504g,Bout to Fuck up some Arab food,1,0.0,1,0.0,,0.0,0.0,1364823,4013,85034.0,4013113801.0,0,Alex Iiguez,2015-04-26 11:51:31.023,Mountain Time (US & Canada),,33.448772,-111.985894,0.0,Middle Eastern,arab,,,,,0.0,1,,1.0,,,,0.0,,,1.0,,0.0,,lynn,,1.0,1.0,0.0,04013113801,120.0,bout to fuck up some arab food,1
107,Arizona,AZ,04,589896375736737792g,mexican anything is the best way to my heart tbh,1,1.0,0,0.0,,0.0,0.0,1364823,4019,85713.0,4019002000.0,0,Alejandrito,2015-04-19 15:00:30.643,null,,32.197163,-110.912043,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,ryan,,1.0,1.0,0.0,04019002000,120.0,mexican anything is the best way to my heart tbh,1
108,Arizona,AZ,04,593802404451102720g,"@AsianHottties what it do , kinnichiwa bitches , Holla 4805806162",0,0.0,0,1.0,,0.0,0.0,1364823,4013,85004.0,4013111800.0,0,Anthony Fitzpatrick,2015-04-30 09:41:40.326,null,,33.471419,-112.068631,0.0,Asian,asian,,,,,0.0,1,,,,1.0,,,,0.0,,,,,lynn,,0.0,0.0,0.0,04013111800,120.0,what it do kinnichiwa bitches holla,0
109,Arizona,AZ,04,590376108408713218g,@WalMeloTV AHHAHAHAHAHHAHAHAHA NIGGA NOOO YOU GOTTA GO LMFAOOO FUCK .,0,0.0,0,0.0,,0.0,1.0,1364823,4013,85051.0,4013106001.0,0,Cristian,2015-04-20 22:46:47.708,Arizona,,33.546487,-112.114216,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,0.0,0.0,0.0,04013106001,120.0,ahhahahahahhahahaha nigga nooo you gotta go lmfaooo fuck,0
110,Arizona,AZ,04,588603926296985600g,"Niggas care more about what other men think about them than what women think, that's sus to me",-1,0.0,0,0.0,,0.0,0.0,1364823,4021,85142.0,4021000214.0,0,RavenTWD,2015-04-16 01:24:46.596,Arizona,,33.175684,-111.596993,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,04021000214,120.0,niggas care more about what other men think about them than what women think that sus to me,0
111,Arizona,AZ,04,675474904616189954g,By @DjHaitianLova via repostwhiz app: LATER TONIGHT I'M LIVE ON #yacradio Make sure you lock it https://t.co/6MwxbxaoRK,0,,0,,,,,1364823,4013,85034.0,4013113802.0,0,#ThinkDodgerBlue,2015-12-11 17:39:02.313,Eastern Time (US & Canada),1433.0,33.43597884,-111.99991685,0.0,Black,haitian,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,0.0,0.0,0.0,04013113802,120.0,by via repostwhiz app later tonight live on yacradio make sure you lock it,0
112,Arizona,AZ,04,673869751492460544g,"Must have hired a Mexican cleaning crew. Bathroom got the fabuloso clean smell (@ Gateway Academy in Scottsdale, AZ) https://t.co/IfZvqbk5x8",1,1.0,0,,,,,1364823,4013,85258.0,4013216807.0,0,Rene Beauregard,2015-12-07 07:20:43.574,America/Denver,159.0,33.57436017,-111.90383508,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,1.0,1.0,0.0,04013216807,120.0,must have hired mexican cleaning crew bathroom got the fabuloso clean smell gateway academy in scottsdale az,1
