,Unnamed: 0,text,target,source,binary
1600440,440,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600441,441,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600442,442,the da vinci code was absolutely awesome,1.0,kaggle,1
1600443,443,da vinci code was an awesome movie,1.0,kaggle,1
1600444,444,da vinci code is awesome,1.0,kaggle,1
1600445,445,love the da vinci code,1.0,kaggle,1
1600446,446,the da vinci code is awesome,1.0,kaggle,1
1600447,447,the da vinci code is awesome,1.0,kaggle,1
1600448,448,love luv lubb the da vinci code,1.0,kaggle,1
1600449,449,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600450,450,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600451,451,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600452,452,the da vinci code was absolutely awesome,1.0,kaggle,1
1600453,453,da vinci code was an awesome movie,1.0,kaggle,1
1600454,454,da vinci code is awesome,1.0,kaggle,1
1600455,455,love the da vinci code,1.0,kaggle,1
1600456,456,the da vinci code is awesome,1.0,kaggle,1
1600457,457,the da vinci code is awesome,1.0,kaggle,1
1600458,458,love luv lubb the da vinci code,1.0,kaggle,1
1600459,459,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600460,460,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600461,461,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600462,462,the da vinci code was absolutely awesome,1.0,kaggle,1
1600463,463,da vinci code was an awesome movie,1.0,kaggle,1
1600464,464,da vinci code is awesome,1.0,kaggle,1
1600465,465,love the da vinci code,1.0,kaggle,1
1600466,466,the da vinci code is awesome,1.0,kaggle,1
1600467,467,the da vinci code is awesome,1.0,kaggle,1
1600468,468,love luv lubb the da vinci code,1.0,kaggle,1
1600469,469,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600470,470,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600471,471,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600472,472,the da vinci code was absolutely awesome,1.0,kaggle,1
1600473,473,da vinci code was an awesome movie,1.0,kaggle,1
1600474,474,da vinci code is awesome,1.0,kaggle,1
1600475,475,love the da vinci code,1.0,kaggle,1
1600476,476,the da vinci code is awesome,1.0,kaggle,1
1600477,477,the da vinci code is awesome,1.0,kaggle,1
1600478,478,love luv lubb the da vinci code,1.0,kaggle,1
1600479,479,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600480,480,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600481,481,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600482,482,the da vinci code was absolutely awesome,1.0,kaggle,1
1600483,483,da vinci code was an awesome movie,1.0,kaggle,1
1600484,484,da vinci code is awesome,1.0,kaggle,1
1600485,485,love the da vinci code,1.0,kaggle,1
1600486,486,the da vinci code is awesome,1.0,kaggle,1
1600487,487,the da vinci code is awesome,1.0,kaggle,1
1600488,488,love luv lubb the da vinci code,1.0,kaggle,1
1600489,489,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600490,490,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600491,491,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600492,492,the da vinci code was absolutely awesome,1.0,kaggle,1
1600493,493,da vinci code was an awesome movie,1.0,kaggle,1
1600494,494,da vinci code is awesome,1.0,kaggle,1
1600495,495,love the da vinci code,1.0,kaggle,1
1600496,496,the da vinci code is awesome,1.0,kaggle,1
1600497,497,the da vinci code is awesome,1.0,kaggle,1
1600498,498,love luv lubb the da vinci code,1.0,kaggle,1
1600499,499,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600500,500,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600501,501,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600502,502,the da vinci code was absolutely awesome,1.0,kaggle,1
1600503,503,da vinci code was an awesome movie,1.0,kaggle,1
1600504,504,da vinci code is awesome,1.0,kaggle,1
1600505,505,love the da vinci code,1.0,kaggle,1
1600506,506,the da vinci code is awesome,1.0,kaggle,1
1600507,507,the da vinci code is awesome,1.0,kaggle,1
1600508,508,love luv lubb the da vinci code,1.0,kaggle,1
1600509,509,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600510,510,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600511,511,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600512,512,the da vinci code was absolutely awesome,1.0,kaggle,1
1600513,513,da vinci code was an awesome movie,1.0,kaggle,1
1600514,514,da vinci code is awesome,1.0,kaggle,1
1600515,515,love the da vinci code,1.0,kaggle,1
1600516,516,the da vinci code is awesome,1.0,kaggle,1
1600517,517,the da vinci code is awesome,1.0,kaggle,1
1600518,518,love luv lubb the da vinci code,1.0,kaggle,1
1600519,519,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600520,520,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600521,521,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600522,522,the da vinci code was absolutely awesome,1.0,kaggle,1
1600523,523,da vinci code was an awesome movie,1.0,kaggle,1
1600524,524,da vinci code is awesome,1.0,kaggle,1
1600525,525,love the da vinci code,1.0,kaggle,1
1600526,526,the da vinci code is awesome,1.0,kaggle,1
1600527,527,the da vinci code is awesome,1.0,kaggle,1
1600528,528,love luv lubb the da vinci code,1.0,kaggle,1
1600529,529,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600530,530,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600531,531,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600532,532,the da vinci code was absolutely awesome,1.0,kaggle,1
1600533,533,da vinci code was an awesome movie,1.0,kaggle,1
1600534,534,da vinci code is awesome,1.0,kaggle,1
1600535,535,love the da vinci code,1.0,kaggle,1
1600536,536,the da vinci code is awesome,1.0,kaggle,1
1600537,537,the da vinci code is awesome,1.0,kaggle,1
1600538,538,love luv lubb the da vinci code,1.0,kaggle,1
1600539,539,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600540,540,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600541,541,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600542,542,the da vinci code was absolutely awesome,1.0,kaggle,1
1600543,543,da vinci code was an awesome movie,1.0,kaggle,1
1600544,544,da vinci code is awesome,1.0,kaggle,1
1600545,545,love the da vinci code,1.0,kaggle,1
1600546,546,the da vinci code is awesome,1.0,kaggle,1
1600547,547,the da vinci code is awesome,1.0,kaggle,1
1600548,548,love luv lubb the da vinci code,1.0,kaggle,1
1600549,549,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600550,550,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600551,551,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600552,552,the da vinci code was absolutely awesome,1.0,kaggle,1
1600553,553,da vinci code was an awesome movie,1.0,kaggle,1
1600554,554,da vinci code is awesome,1.0,kaggle,1
1600555,555,love the da vinci code,1.0,kaggle,1
1600556,556,the da vinci code is awesome,1.0,kaggle,1
1600557,557,the da vinci code is awesome,1.0,kaggle,1
1600558,558,love luv lubb the da vinci code,1.0,kaggle,1
1600559,559,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600560,560,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600561,561,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600562,562,the da vinci code was absolutely awesome,1.0,kaggle,1
1600563,563,da vinci code was an awesome movie,1.0,kaggle,1
1600564,564,da vinci code is awesome,1.0,kaggle,1
1600565,565,love the da vinci code,1.0,kaggle,1
1600566,566,the da vinci code is awesome,1.0,kaggle,1
1600567,567,the da vinci code is awesome,1.0,kaggle,1
1600568,568,love luv lubb the da vinci code,1.0,kaggle,1
1600569,569,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600570,570,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600571,571,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600572,572,the da vinci code was absolutely awesome,1.0,kaggle,1
1600573,573,da vinci code was an awesome movie,1.0,kaggle,1
1600574,574,da vinci code is awesome,1.0,kaggle,1
1600575,575,love the da vinci code,1.0,kaggle,1
1600576,576,the da vinci code is awesome,1.0,kaggle,1
1600577,577,the da vinci code is awesome,1.0,kaggle,1
1600578,578,love luv lubb the da vinci code,1.0,kaggle,1
1600579,579,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600580,580,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600581,581,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600582,582,the da vinci code was absolutely awesome,1.0,kaggle,1
1600583,583,da vinci code was an awesome movie,1.0,kaggle,1
1600584,584,da vinci code is awesome,1.0,kaggle,1
1600585,585,love the da vinci code,1.0,kaggle,1
1600586,586,the da vinci code is awesome,1.0,kaggle,1
1600587,587,the da vinci code is awesome,1.0,kaggle,1
1600588,588,love luv lubb the da vinci code,1.0,kaggle,1
1600589,589,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600590,590,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600591,591,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600592,592,the da vinci code was absolutely awesome,1.0,kaggle,1
1600593,593,da vinci code was an awesome movie,1.0,kaggle,1
1600594,594,da vinci code is awesome,1.0,kaggle,1
1600595,595,love the da vinci code,1.0,kaggle,1
1600596,596,the da vinci code is awesome,1.0,kaggle,1
1600597,597,the da vinci code is awesome,1.0,kaggle,1
1600598,598,love luv lubb the da vinci code,1.0,kaggle,1
1600599,599,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600600,600,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600601,601,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600602,602,the da vinci code was absolutely awesome,1.0,kaggle,1
1600603,603,da vinci code was an awesome movie,1.0,kaggle,1
1600604,604,da vinci code is awesome,1.0,kaggle,1
1600605,605,love the da vinci code,1.0,kaggle,1
1600606,606,the da vinci code is awesome,1.0,kaggle,1
1600607,607,the da vinci code is awesome,1.0,kaggle,1
1600608,608,love luv lubb the da vinci code,1.0,kaggle,1
1600609,609,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600610,610,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600611,611,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600612,612,the da vinci code was absolutely awesome,1.0,kaggle,1
1600613,613,da vinci code was an awesome movie,1.0,kaggle,1
1600614,614,da vinci code is awesome,1.0,kaggle,1
1600615,615,love the da vinci code,1.0,kaggle,1
1600616,616,the da vinci code is awesome,1.0,kaggle,1
1600617,617,the da vinci code is awesome,1.0,kaggle,1
1600618,618,love luv lubb the da vinci code,1.0,kaggle,1
1600619,619,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600620,620,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600621,621,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600622,622,the da vinci code was absolutely awesome,1.0,kaggle,1
1600623,623,da vinci code was an awesome movie,1.0,kaggle,1
1600624,624,da vinci code is awesome,1.0,kaggle,1
1600625,625,love the da vinci code,1.0,kaggle,1
1600626,626,the da vinci code is awesome,1.0,kaggle,1
1600627,627,the da vinci code is awesome,1.0,kaggle,1
1600628,628,love luv lubb the da vinci code,1.0,kaggle,1
1600629,629,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600630,630,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600631,631,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600632,632,the da vinci code was absolutely awesome,1.0,kaggle,1
1600633,633,da vinci code was an awesome movie,1.0,kaggle,1
1600634,634,da vinci code is awesome,1.0,kaggle,1
1600635,635,love the da vinci code,1.0,kaggle,1
1600636,636,the da vinci code is awesome,1.0,kaggle,1
1600637,637,the da vinci code is awesome,1.0,kaggle,1
1600638,638,love luv lubb the da vinci code,1.0,kaggle,1
1600639,639,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600640,640,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600641,641,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600642,642,the da vinci code was absolutely awesome,1.0,kaggle,1
1600643,643,da vinci code was an awesome movie,1.0,kaggle,1
1600644,644,da vinci code is awesome,1.0,kaggle,1
1600645,645,love the da vinci code,1.0,kaggle,1
1600646,646,the da vinci code is awesome,1.0,kaggle,1
1600647,647,the da vinci code is awesome,1.0,kaggle,1
1600648,648,love luv lubb the da vinci code,1.0,kaggle,1
1600649,649,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600650,650,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600651,651,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600652,652,the da vinci code was absolutely awesome,1.0,kaggle,1
1600653,653,da vinci code was an awesome movie,1.0,kaggle,1
1600654,654,da vinci code is awesome,1.0,kaggle,1
1600655,655,love the da vinci code,1.0,kaggle,1
1600656,656,the da vinci code is awesome,1.0,kaggle,1
1600657,657,the da vinci code is awesome,1.0,kaggle,1
1600658,658,love luv lubb the da vinci code,1.0,kaggle,1
1600659,659,the people who are worth it know how much love the da vinci code,1.0,kaggle,1
1600660,660,wanted desperately to love the da vinci code as film,1.0,kaggle,1
1600661,661,the da vinci code was awesome can not wait to read it,1.0,kaggle,1
1600662,662,the da vinci code was absolutely awesome,1.0,kaggle,1
1600663,663,da vinci code was an awesome movie,1.0,kaggle,1
1600664,664,da vinci code is awesome,1.0,kaggle,1
